Date,Product,CumulativeProduction,CumulativeDemand,Balance
2025-09-17,Product_1,1652793,1438669,214124
2025-09-17,Product_10,2622474,2281175,341299
2025-09-17,Product_2,1942157,1682306,259851
2025-09-17,Product_3,96933,78842,18091
2025-09-17,Product_4,2275531,1981995,293536
2025-09-17,Product_5,1011780,880362,131418
2025-09-17,Product_6,708391,616684,91707
2025-09-17,Product_7,1358824,1188183,170641
2025-09-17,Product_8,2929604,2569715,359889
2025-09-17,Product_9,418888,363295,55593
2025-09-18,Product_1,1660697,1438669,222028
2025-09-18,Product_10,2632413,2281175,351238
2025-09-18,Product_2,1954845,1682306,272539
2025-09-18,Product_3,97436,78842,18594
2025-09-18,Product_4,2287625,1981995,305630
2025-09-18,Product_5,1015916,880362,135554
2025-09-18,Product_6,712069,616684,95385
2025-09-18,Product_7,1366030,1188183,177847
2025-09-18,Product_8,2943753,2569715,374038
2025-09-18,Product_9,420513,363295,57218
2025-09-19,Product_1,1668825,1438669,230156
2025-09-19,Product_10,2646369,2335268,311101
2025-09-19,Product_2,1963462,1682306,281156
2025-09-19,Product_3,97895,78842,19053
2025-09-19,Product_4,2295490,2004925,290565
2025-09-19,Product_5,1020347,891050,129297
2025-09-19,Product_6,715494,626804,88690
2025-09-19,Product_7,1371728,1188183,183545
2025-09-19,Product_8,2958661,2569715,388946
2025-09-19,Product_9,422211,367266,54945
2025-09-20,Product_1,1669214,1473892,195322
2025-09-20,Product_10,2646819,2335268,311551
2025-09-20,Product_2,1963787,1725131,238656
2025-09-20,Product_3,97918,78842,19076
2025-09-20,Product_4,2296090,2026035,270055
2025-09-20,Product_5,1020590,891050,129540
2025-09-20,Product_6,715682,632761,82921
2025-09-20,Product_7,1371955,1205691,166264
2025-09-20,Product_8,2959233,2605641,353592
2025-09-20,Product_9,422301,371101,51200
2025-09-21,Product_1,1669600,1473892,195708
2025-09-21,Product_10,2647507,2335268,312239
2025-09-21,Product_2,1964224,1725131,239093
2025-09-21,Product_3,97943,80955,16988
2025-09-21,Product_4,2296591,2026035,270556
2025-09-21,Product_5,1020832,903552,117280
2025-09-21,Product_6,715852,632761,83091
2025-09-21,Product_7,1372178,1216035,156143
2025-09-21,Product_8,2959910,2633729,326181
2025-09-21,Product_9,422377,371101,51276
2025-09-22,Product_1,1676477,1473892,202585
2025-09-22,Product_10,2659118,2335268,323850
2025-09-22,Product_2,1972995,1725131,247864
2025-09-22,Product_3,98390,80955,17435
2025-09-22,Product_4,2307808,2026035,281773
2025-09-22,Product_5,1025574,903552,122022
2025-09-22,Product_6,719602,632761,86841
2025-09-22,Product_7,1377255,1216035,161220
2025-09-22,Product_8,2973195,2633729,339466
2025-09-22,Product_9,423874,371101,52773
2025-09-23,Product_1,1684553,1473892,210661
2025-09-23,Product_10,2670800,2335268,335532
2025-09-23,Product_2,1981896,1725131,256765
2025-09-23,Product_3,98791,80955,17836
2025-09-23,Product_4,2316627,2026035,290592
2025-09-23,Product_5,1030358,903552,126806
2025-09-23,Product_6,723394,632761,90633
2025-09-23,Product_7,1382280,1216035,166245
2025-09-23,Product_8,2990447,2633729,356718
2025-09-23,Product_9,425542,371101,54441
2025-09-24,Product_1,1692148,1473892,218256
2025-09-24,Product_10,2683603,2335268,348335
2025-09-24,Product_2,1989525,1725131,264394
2025-09-24,Product_3,99213,80955,18258
2025-09-24,Product_4,2329352,2026035,303317
2025-09-24,Product_5,1035008,903552,131456
2025-09-24,Product_6,726343,632761,93582
2025-09-24,Product_7,1388391,1216035,172356
2025-09-24,Product_8,3007861,2633729,374132
2025-09-24,Product_9,427468,371101,56367
2025-09-25,Product_1,1702273,1473892,228381
2025-09-25,Product_10,2696713,2335268,361445
2025-09-25,Product_2,1999478,1725131,274347
2025-09-25,Product_3,99706,80955,18751
2025-09-25,Product_4,2341942,2026035,315907
2025-09-25,Product_5,1038773,903552,135221
2025-09-25,Product_6,728786,641851,86935
2025-09-25,Product_7,1393530,1216035,177495
2025-09-25,Product_8,3017998,2633729,384269
2025-09-25,Product_9,429033,371101,57932
2025-09-26,Product_1,1711795,1489003,222792
2025-09-26,Product_10,2707275,2335268,372007
2025-09-26,Product_2,2009353,1725131,284222
2025-09-26,Product_3,100156,80955,19201
2025-09-26,Product_4,2354074,2026035,328039
2025-09-26,Product_5,1043204,903552,139652
2025-09-26,Product_6,732914,648290,84624
2025-09-26,Product_7,1399124,1216035,183089
2025-09-26,Product_8,3036558,2633729,402829
2025-09-26,Product_9,430901,375079,55822
2025-09-27,Product_1,1712202,1489003,223199
2025-09-27,Product_10,2707943,2335268,372675
2025-09-27,Product_2,2009708,1725131,284577
2025-09-27,Product_3,100180,80955,19225
2025-09-27,Product_4,2354484,2076365,278119
2025-09-27,Product_5,1043477,916554,126923
2025-09-27,Product_6,733088,648290,84798
2025-09-27,Product_7,1399400,1240568,158832
2025-09-27,Product_8,3037141,2633729,403412
2025-09-27,Product_9,431011,378626,52385
2025-09-28,Product_1,1712543,1510995,201548
2025-09-28,Product_10,2708556,2391306,317250
2025-09-28,Product_2,2010214,1764462,245752
2025-09-28,Product_3,100205,83034,17171
2025-09-28,Product_4,2355080,2076365,278715
2025-09-28,Product_5,1043668,924104,119564
2025-09-28,Product_6,733212,648290,84922
2025-09-28,Product_7,1399692,1240568,159124
2025-09-28,Product_8,3037915,2700638,337277
2025-09-28,Product_9,431087,378626,52461
2025-09-29,Product_1,1718959,1510995,207964
2025-09-29,Product_10,2718337,2391306,327031
2025-09-29,Product_2,2022183,1764462,257721
2025-09-29,Product_3,100630,83034,17596
2025-09-29,Product_4,2366325,2076365,289960
2025-09-29,Product_5,1048332,924104,124228
2025-09-29,Product_6,736204,648290,87914
2025-09-29,Product_7,1407183,1240568,166615
2025-09-29,Product_8,3053382,2700638,352744
2025-09-29,Product_9,432928,378626,54302
2025-09-30,Product_1,1728035,1510995,217040
2025-09-30,Product_10,2730081,2391306,338775
2025-09-30,Product_2,2031569,1764462,267107
2025-09-30,Product_3,101131,83034,18097
2025-09-30,Product_4,2374373,2076365,298008
2025-09-30,Product_5,1052542,924104,128438
2025-09-30,Product_6,739942,648290,91652
2025-09-30,Product_7,1414054,1240568,173486
2025-09-30,Product_8,3064866,2700638,364228
2025-09-30,Product_9,435120,378626,56494
2025-10-01,Product_1,1736039,1510995,225044
2025-10-01,Product_10,2744628,2391306,353322
2025-10-01,Product_2,2040256,1764462,275794
2025-10-01,Product_3,101607,83034,18573
2025-10-01,Product_4,2384934,2076365,308569
2025-10-01,Product_5,1057422,924104,133318
2025-10-01,Product_6,743151,648290,94861
2025-10-01,Product_7,1420319,1240568,179751
2025-10-01,Product_8,3079365,2700638,378727
2025-10-01,Product_9,436901,378626,58275
2025-10-02,Product_1,1744294,1510995,233299
2025-10-02,Product_10,2759708,2391306,368402
2025-10-02,Product_2,2049211,1764462,284749
2025-10-02,Product_3,101974,83034,18940
2025-10-02,Product_4,2396114,2076365,319749
2025-10-02,Product_5,1061942,924104,137838
2025-10-02,Product_6,746244,648290,97954
2025-10-02,Product_7,1426137,1240568,185569
2025-10-02,Product_8,3092647,2700638,392009
2025-10-02,Product_9,438638,378626,60012
2025-10-03,Product_1,1749979,1510995,238984
2025-10-03,Product_10,2773055,2391306,381749
2025-10-03,Product_2,2059206,1791118,268088
2025-10-03,Product_3,102521,83034,19487
2025-10-03,Product_4,2407598,2076365,331233
2025-10-03,Product_5,1067806,924104,143702
2025-10-03,Product_6,750298,648290,102008
2025-10-03,Product_7,1431981,1240568,191413
2025-10-03,Product_8,3107270,2700638,406632
2025-10-03,Product_9,440870,378626,62244
2025-10-04,Product_1,1750418,1532096,218322
2025-10-04,Product_10,2773550,2391306,382244
2025-10-04,Product_2,2059545,1791118,268427
2025-10-04,Product_3,102542,83034,19508
2025-10-04,Product_4,2408142,2076365,331777
2025-10-04,Product_5,1068064,924104,143960
2025-10-04,Product_6,750439,648290,102149
2025-10-04,Product_7,1432309,1240568,191741
2025-10-04,Product_8,3107968,2700638,407330
2025-10-04,Product_9,440961,387648,53313
2025-10-05,Product_1,1750829,1544420,206409
2025-10-05,Product_10,2774197,2449860,324337
2025-10-05,Product_2,2060014,1809139,250875
2025-10-05,Product_3,102559,85163,17396
2025-10-05,Product_4,2408695,2122000,286695
2025-10-05,Product_5,1068257,946470,121787
2025-10-05,Product_6,750586,663390,87196
2025-10-05,Product_7,1432649,1270087,162562
2025-10-05,Product_8,3108764,2761450,347314
2025-10-05,Product_9,441072,387648,53424
2025-10-06,Product_1,1757248,1544420,212828
2025-10-06,Product_10,2787789,2449860,337929
2025-10-06,Product_2,2068631,1809139,259492
2025-10-06,Product_3,102939,85163,17776
2025-10-06,Product_4,2421642,2122000,299642
2025-10-06,Product_5,1073542,946470,127072
2025-10-06,Product_6,754043,663390,90653
2025-10-06,Product_7,1438050,1270087,167963
2025-10-06,Product_8,3122421,2761450,360971
2025-10-06,Product_9,443095,387648,55447
2025-10-07,Product_1,1764407,1544420,219987
2025-10-07,Product_10,2801157,2449860,351297
2025-10-07,Product_2,2080322,1809139,271183
2025-10-07,Product_3,103320,85163,18157
2025-10-07,Product_4,2434197,2122000,312197
2025-10-07,Product_5,1077786,946470,131316
2025-10-07,Product_6,757591,663390,94201
2025-10-07,Product_7,1444337,1270087,174250
2025-10-07,Product_8,3135587,2761450,374137
2025-10-07,Product_9,444898,387648,57250
2025-10-08,Product_1,1772417,1544420,227997
2025-10-08,Product_10,2814634,2449860,364774
2025-10-08,Product_2,2089239,1809139,280100
2025-10-08,Product_3,103774,85163,18611
2025-10-08,Product_4,2440242,2122000,318242
2025-10-08,Product_5,1082173,946470,135703
2025-10-08,Product_6,761193,663390,97803
2025-10-08,Product_7,1448685,1270087,178598
2025-10-08,Product_8,3151317,2761450,389867
2025-10-08,Product_9,446936,387648,59288
2025-10-09,Product_1,1780184,1544420,235764
2025-10-09,Product_10,2827352,2449860,377492
2025-10-09,Product_2,2100688,1809139,291549
2025-10-09,Product_3,104206,85163,19043
2025-10-09,Product_4,2450346,2122000,328346
2025-10-09,Product_5,1087203,946470,140733
2025-10-09,Product_6,765004,663390,101614
2025-10-09,Product_7,1455139,1270087,185052
2025-10-09,Product_8,3166005,2761450,404555
2025-10-09,Product_9,448929,387648,61281
2025-10-10,Product_1,1787555,1544420,243135
2025-10-10,Product_10,2839284,2472056,367228
2025-10-10,Product_2,2108332,1809139,299193
2025-10-10,Product_3,104634,85163,19471
2025-10-10,Product_4,2460696,2122000,338696
2025-10-10,Product_5,1091654,967485,124169
2025-10-10,Product_6,768458,673742,94716
2025-10-10,Product_7,1462111,1270087,192024
2025-10-10,Product_8,3181004,2761450,419554
2025-10-10,Product_9,451122,387648,63474
2025-10-11,Product_1,1787935,1578855,209080
2025-10-11,Product_10,2839832,2472056,367776
2025-10-11,Product_2,2108831,1836142,272689
2025-10-11,Product_3,104659,85163,19496
2025-10-11,Product_4,2461087,2142730,318357
2025-10-11,Product_5,1091927,967485,124442
2025-10-11,Product_6,768638,673742,94896
2025-10-11,Product_7,1462411,1270087,192324
2025-10-11,Product_8,3181613,2761450,420163
2025-10-11,Product_9,451209,387648,63561
2025-10-12,Product_1,1788306,1578855,209451
2025-10-12,Product_10,2840264,2510063,330201
2025-10-12,Product_2,2109311,1851057,258254
2025-10-12,Product_3,104683,85163,19520
2025-10-12,Product_4,2461625,2168195,293430
2025-10-12,Product_5,1092139,967485,124654
2025-10-12,Product_6,768799,679532,89267
2025-10-12,Product_7,1462809,1296197,166612
2025-10-12,Product_8,3182183,2828937,353246
2025-10-12,Product_9,451305,396847,54458
2025-10-13,Product_1,1796199,1578855,217344
2025-10-13,Product_10,2852954,2510063,342891
2025-10-13,Product_2,2117285,1851057,266228
2025-10-13,Product_3,105155,85163,19992
2025-10-13,Product_4,2474237,2168195,306042
2025-10-13,Product_5,1096502,967485,129017
2025-10-13,Product_6,772188,679532,92656
2025-10-13,Product_7,1468244,1296197,172047
2025-10-13,Product_8,3194559,2828937,365622
2025-10-13,Product_9,453191,396847,56344
2025-10-14,Product_1,1805622,1578855,226767
2025-10-14,Product_10,2865371,2510063,355308
2025-10-14,Product_2,2126702,1851057,275645
2025-10-14,Product_3,105634,85163,20471
2025-10-14,Product_4,2483131,2168195,314936
2025-10-14,Product_5,1100840,967485,133355
2025-10-14,Product_6,775600,679532,96068
2025-10-14,Product_7,1474714,1296197,178517
2025-10-14,Product_8,3206832,2828937,377895
2025-10-14,Product_9,455297,396847,58450
2025-10-15,Product_1,1810371,1578855,231516
2025-10-15,Product_10,2878466,2510063,368403
2025-10-15,Product_2,2137547,1851057,286490
2025-10-15,Product_3,106127,85163,20964
2025-10-15,Product_4,2494298,2168195,326103
2025-10-15,Product_5,1105245,967485,137760
2025-10-15,Product_6,779068,679532,99536
2025-10-15,Product_7,1480948,1296197,184751
2025-10-15,Product_8,3221967,2828937,393030
2025-10-15,Product_9,456909,396847,60062
2025-10-16,Product_1,1817822,1578855,238967
2025-10-16,Product_10,2888130,2510063,378067
2025-10-16,Product_2,2146282,1851057,295225
2025-10-16,Product_3,106436,85163,21273
2025-10-16,Product_4,2503472,2168195,335277
2025-10-16,Product_5,1110855,967485,143370
2025-10-16,Product_6,782819,679532,103287
2025-10-16,Product_7,1487124,1296197,190927
2025-10-16,Product_8,3237495,2828937,408558
2025-10-16,Product_9,459106,396847,62259
2025-10-17,Product_1,1825756,1578855,246901
2025-10-17,Product_10,2901396,2510063,391333
2025-10-17,Product_2,2153136,1851057,302079
2025-10-17,Product_3,106863,85163,21700
2025-10-17,Product_4,2513040,2185205,327835
2025-10-17,Product_5,1116128,967485,148643
2025-10-17,Product_6,786462,679532,106930
2025-10-17,Product_7,1493290,1324505,168785
2025-10-17,Product_8,3250731,2854445,396286
2025-10-17,Product_9,461147,401102,60045
2025-10-18,Product_1,1826160,1612224,213936
2025-10-18,Product_10,2902188,2510063,392125
2025-10-18,Product_2,2153594,1851057,302537
2025-10-18,Product_3,106878,87163,19715
2025-10-18,Product_4,2513690,2216150,297540
2025-10-18,Product_5,1116431,979963,136468
2025-10-18,Product_6,786631,679532,107099
2025-10-18,Product_7,1493609,1324505,169104
2025-10-18,Product_8,3251554,2854445,397109
2025-10-18,Product_9,461224,401102,60122
2025-10-19,Product_1,1826525,1612224,214301
2025-10-19,Product_10,2902801,2566194,336607
2025-10-19,Product_2,2153991,1889367,264624
2025-10-19,Product_3,106901,87163,19738
2025-10-19,Product_4,2514179,2216150,298029
2025-10-19,Product_5,1116754,989776,126978
2025-10-19,Product_6,786779,695726,91053
2025-10-19,Product_7,1493963,1324505,169458
2025-10-19,Product_8,3252372,2889164,363208
2025-10-19,Product_9,461337,406045,55292
2025-10-20,Product_1,1832227,1612224,220003
2025-10-20,Product_10,2914804,2566194,348610
2025-10-20,Product_2,2162718,1889367,273351
2025-10-20,Product_3,107353,87163,20190
2025-10-20,Product_4,2525576,2216150,309426
2025-10-20,Product_5,1120834,989776,131058
2025-10-20,Product_6,790181,695726,94455
2025-10-20,Product_7,1501546,1324505,177041
2025-10-20,Product_8,3266441,2889164,377277
2025-10-20,Product_9,463888,406045,57843
2025-10-21,Product_1,1840355,1612224,228131
2025-10-21,Product_10,2927489,2566194,361295
2025-10-21,Product_2,2171811,1889367,282444
2025-10-21,Product_3,107877,87163,20714
2025-10-21,Product_4,2533247,2216150,317097
2025-10-21,Product_5,1125714,989776,135938
2025-10-21,Product_6,793537,695726,97811
2025-10-21,Product_7,1507832,1324505,183327
2025-10-21,Product_8,3278348,2889164,389184
2025-10-21,Product_9,466087,406045,60042
2025-10-22,Product_1,1850115,1612224,237891
2025-10-22,Product_10,2943318,2566194,377124
2025-10-22,Product_2,2178665,1889367,289298
2025-10-22,Product_3,108411,87163,21248
2025-10-22,Product_4,2546899,2216150,330749
2025-10-22,Product_5,1129694,989776,139918
2025-10-22,Product_6,797007,695726,101281
2025-10-22,Product_7,1514893,1324505,190388
2025-10-22,Product_8,3295150,2889164,405986
2025-10-22,Product_9,468409,406045,62364
2025-10-23,Product_1,1856087,1612224,243863
2025-10-23,Product_10,2953593,2566194,387399
2025-10-23,Product_2,2185648,1889367,296281
2025-10-23,Product_3,108878,87163,21715
2025-10-23,Product_4,2558542,2216150,342392
2025-10-23,Product_5,1133965,989776,144189
2025-10-23,Product_6,801499,695726,105773
2025-10-23,Product_7,1520526,1324505,196021
2025-10-23,Product_8,3308625,2889164,419461
2025-10-23,Product_9,470347,406045,64302
2025-10-24,Product_1,1864855,1612224,252631
2025-10-24,Product_10,2966110,2566194,399916
2025-10-24,Product_2,2195539,1889367,306172
2025-10-24,Product_3,109298,87163,22135
2025-10-24,Product_4,2568935,2216150,352785
2025-10-24,Product_5,1138346,1001951,136395
2025-10-24,Product_6,804611,695726,108885
2025-10-24,Product_7,1527550,1338317,189233
2025-10-24,Product_8,3322491,2951923,370568
2025-10-24,Product_9,471785,415219,56566
2025-10-25,Product_1,1865224,1645573,219651
2025-10-25,Product_10,2966645,2566194,400451
2025-10-25,Product_2,2195964,1927563,268401
2025-10-25,Product_3,109322,89347,19975
2025-10-25,Product_4,2569516,2265851,303665
2025-10-25,Product_5,1138550,1009097,129453
2025-10-25,Product_6,804791,695726,109065
2025-10-25,Product_7,1527829,1338317,189512
2025-10-25,Product_8,3323137,2951923,371214
2025-10-25,Product_9,471854,415219,56635
2025-10-26,Product_1,1865609,1645573,220036
2025-10-26,Product_10,2967203,2621926,345277
2025-10-26,Product_2,2196248,1927563,268685
2025-10-26,Product_3,109343,89347,19996
2025-10-26,Product_4,2569938,2265851,304087
2025-10-26,Product_5,1138754,1009097,129657
2025-10-26,Product_6,804987,712218,92769
2025-10-26,Product_7,1528196,1355058,173138
2025-10-26,Product_8,3323727,2951923,371804
2025-10-26,Product_9,471954,415219,56735
2025-10-27,Product_1,1872160,1645573,226587
2025-10-27,Product_10,2979287,2621926,357361
2025-10-27,Product_2,2206581,1927563,279018
2025-10-27,Product_3,109798,89347,20451
2025-10-27,Product_4,2582547,2265851,316696
2025-10-27,Product_5,1143499,1009097,134402
2025-10-27,Product_6,808421,712218,96203
2025-10-27,Product_7,1536604,1355058,181546
2025-10-27,Product_8,3334362,2951923,382439
2025-10-27,Product_9,473703,415219,58484
2025-10-28,Product_1,1879555,1645573,233982
2025-10-28,Product_10,2993934,2621926,372008
2025-10-28,Product_2,2216211,1927563,288648
2025-10-28,Product_3,110320,89347,20973
2025-10-28,Product_4,2592744,2265851,326893
2025-10-28,Product_5,1147467,1009097,138370
2025-10-28,Product_6,812996,712218,100778
2025-10-28,Product_7,1542808,1355058,187750
2025-10-28,Product_8,3349308,2951923,397385
2025-10-28,Product_9,475361,415219,60142
2025-10-29,Product_1,1888867,1645573,243294
2025-10-29,Product_10,3009423,2621926,387497
2025-10-29,Product_2,2224479,1927563,296916
2025-10-29,Product_3,110737,89347,21390
2025-10-29,Product_4,2603143,2265851,337292
2025-10-29,Product_5,1152938,1009097,143841
2025-10-29,Product_6,816194,712218,103976
2025-10-29,Product_7,1547053,1355058,191995
2025-10-29,Product_8,3361365,2951923,409442
2025-10-29,Product_9,477266,415219,62047
2025-10-30,Product_1,1897348,1645573,251775
2025-10-30,Product_10,3022449,2621926,400523
2025-10-30,Product_2,2231916,1927563,304353
2025-10-30,Product_3,111248,89347,21901
2025-10-30,Product_4,2613088,2265851,347237
2025-10-30,Product_5,1157131,1009097,148034
2025-10-30,Product_6,819752,728429,91323
2025-10-30,Product_7,1552863,1384511,168352
2025-10-30,Product_8,3381314,2951923,429391
2025-10-30,Product_9,479368,415219,64149
2025-10-31,Product_1,1907183,1645573,261610
2025-10-31,Product_10,3033975,2621926,412049
2025-10-31,Product_2,2242355,1927563,314792
2025-10-31,Product_3,111751,89347,22404
2025-10-31,Product_4,2622898,2284975,337923
2025-10-31,Product_5,1164048,1009097,154951
2025-10-31,Product_6,822741,728429,94312
2025-10-31,Product_7,1560370,1384511,175859
2025-10-31,Product_8,3392771,2951923,440848
2025-10-31,Product_9,480874,415219,65655
2025-11-01,Product_1,1907643,1645573,262070
2025-11-01,Product_10,3034815,2621926,412889
2025-11-01,Product_2,2242844,1970539,272305
2025-11-01,Product_3,111771,89347,22424
2025-11-01,Product_4,2623492,2314195,309297
2025-11-01,Product_5,1164275,1031375,132900
2025-11-01,Product_6,822902,728429,94473
2025-11-01,Product_7,1560713,1384511,176202
2025-11-01,Product_8,3393327,2951923,441404
2025-11-01,Product_9,480964,419822,61142
2025-11-02,Product_1,1908060,1682373,225687
2025-11-02,Product_10,3035388,2682326,353062
2025-11-02,Product_2,2243475,1970539,272936
2025-11-02,Product_3,111797,91531,20266
2025-11-02,Product_4,2624051,2314195,309856
2025-11-02,Product_5,1164521,1031375,133146
2025-11-02,Product_6,823078,728429,94649
2025-11-02,Product_7,1561042,1384511,176531
2025-11-02,Product_8,3394065,3015002,379063
2025-11-02,Product_9,481082,423501,57581
2025-11-03,Product_1,1917936,1682373,235563
2025-11-03,Product_10,3046590,2682326,364264
2025-11-03,Product_2,2253364,1970539,282825
2025-11-03,Product_3,112302,91531,20771
2025-11-03,Product_4,2635881,2314195,321686
2025-11-03,Product_5,1168453,1031375,137078
2025-11-03,Product_6,826916,728429,98487
2025-11-03,Product_7,1568358,1384511,183847
2025-11-03,Product_8,3410939,3015002,395937
2025-11-03,Product_9,482702,423501,59201
2025-11-04,Product_1,1926288,1682373,243915
2025-11-04,Product_10,3055588,2682326,373262
2025-11-04,Product_2,2263218,1970539,292679
2025-11-04,Product_3,112767,91531,21236
2025-11-04,Product_4,2646654,2314195,332459
2025-11-04,Product_5,1174588,1031375,143213
2025-11-04,Product_6,830489,728429,102060
2025-11-04,Product_7,1575181,1384511,190670
2025-11-04,Product_8,3424811,3015002,409809
2025-11-04,Product_9,484888,423501,61387
2025-11-05,Product_1,1935107,1682373,252734
2025-11-05,Product_10,3070435,2682326,388109
2025-11-05,Product_2,2272306,1970539,301767
2025-11-05,Product_3,113173,91531,21642
2025-11-05,Product_4,2658284,2314195,344089
2025-11-05,Product_5,1180299,1031375,148924
2025-11-05,Product_6,834546,728429,106117
2025-11-05,Product_7,1582711,1384511,198200
2025-11-05,Product_8,3439745,3015002,424743
2025-11-05,Product_9,486683,423501,63182
2025-11-06,Product_1,1942610,1682373,260237
2025-11-06,Product_10,3084509,2682326,402183
2025-11-06,Product_2,2282781,1996344,286437
2025-11-06,Product_3,113573,91531,22042
2025-11-06,Product_4,2668415,2314195,354220
2025-11-06,Product_5,1185412,1031375,154037
2025-11-06,Product_6,837914,728429,109485
2025-11-06,Product_7,1589964,1384511,205453
2025-11-06,Product_8,3449706,3015002,434704
2025-11-06,Product_9,488779,423501,65278
2025-11-07,Product_1,1950550,1682373,268177
2025-11-07,Product_10,3101273,2682326,418947
2025-11-07,Product_2,2292998,1996344,296654
2025-11-07,Product_3,113995,91531,22464
2025-11-07,Product_4,2682856,2314195,368661
2025-11-07,Product_5,1189323,1031375,157948
2025-11-07,Product_6,841164,728429,112735
2025-11-07,Product_7,1597801,1384511,213290
2025-11-07,Product_8,3462088,3015002,447086
2025-11-07,Product_9,491038,423501,67537
2025-11-08,Product_1,1950902,1682373,268529
2025-11-08,Product_10,3101760,2682326,419434
2025-11-08,Product_2,2293553,1996344,297209
2025-11-08,Product_3,114020,91531,22489
2025-11-08,Product_4,2683270,2314195,369075
2025-11-08,Product_5,1189576,1031375,158201
2025-11-08,Product_6,841405,728429,112976
2025-11-08,Product_7,1598138,1384511,213627
2025-11-08,Product_8,3462667,3015002,447665
2025-11-08,Product_9,491146,432525,58621
2025-11-09,Product_1,1951354,1720414,230940
2025-11-09,Product_10,3102511,2740178,362333
2025-11-09,Product_2,2293985,2013844,280141
2025-11-09,Product_3,114040,91531,22509
2025-11-09,Product_4,2683915,2367943,315972
2025-11-09,Product_5,1189780,1054126,135654
2025-11-09,Product_6,841587,745297,96290
2025-11-09,Product_7,1598501,1418633,179868
2025-11-09,Product_8,3463161,3075552,387609
2025-11-09,Product_9,491256,432525,58731
2025-11-10,Product_1,1957848,1720414,237434
2025-11-10,Product_10,3114985,2740178,374807
2025-11-10,Product_2,2302746,2013844,288902
2025-11-10,Product_3,114531,91531,23000
2025-11-10,Product_4,2697002,2367943,329059
2025-11-10,Product_5,1195776,1054126,141650
2025-11-10,Product_6,844648,745297,99351
2025-11-10,Product_7,1604609,1418633,185976
2025-11-10,Product_8,3477233,3075552,401681
2025-11-10,Product_9,492866,432525,60341
2025-11-11,Product_1,1966672,1720414,246258
2025-11-11,Product_10,3128838,2740178,388660
2025-11-11,Product_2,2311456,2013844,297612
2025-11-11,Product_3,114907,91531,23376
2025-11-11,Product_4,2706484,2367943,338541
2025-11-11,Product_5,1201297,1054126,147171
2025-11-11,Product_6,847726,745297,102429
2025-11-11,Product_7,1610441,1418633,191808
2025-11-11,Product_8,3486421,3075552,410869
2025-11-11,Product_9,495140,432525,62615
2025-11-12,Product_1,1974353,1720414,253939
2025-11-12,Product_10,3138153,2740178,397975
2025-11-12,Product_2,2321966,2013844,308122
2025-11-12,Product_3,115355,91531,23824
2025-11-12,Product_4,2721008,2367943,353065
2025-11-12,Product_5,1206296,1054126,152170
2025-11-12,Product_6,850680,745297,105383
2025-11-12,Product_7,1618502,1418633,199869
2025-11-12,Product_8,3497534,3075552,421982
2025-11-12,Product_9,496841,432525,64316
2025-11-13,Product_1,1983660,1720414,263246
2025-11-13,Product_10,3153270,2740178,413092
2025-11-13,Product_2,2333488,2033799,299689
2025-11-13,Product_3,115825,91531,24294
2025-11-13,Product_4,2733533,2367943,365590
2025-11-13,Product_5,1209427,1054126,155301
2025-11-13,Product_6,854608,745297,109311
2025-11-13,Product_7,1625136,1418633,206503
2025-11-13,Product_8,3510295,3075552,434743
2025-11-13,Product_9,498870,432525,66345
2025-11-14,Product_1,1992479,1737774,254705
2025-11-14,Product_10,3167138,2740178,426960
2025-11-14,Product_2,2342259,2056556,285703
2025-11-14,Product_3,116458,91531,24927
2025-11-14,Product_4,2746034,2391897,354137
2025-11-14,Product_5,1213639,1054126,159513
2025-11-14,Product_6,857868,753133,104735
2025-11-14,Product_7,1632346,1418633,213713
2025-11-14,Product_8,3522459,3075552,446907
2025-11-14,Product_9,500902,440950,59952
2025-11-15,Product_1,1992984,1758260,234724
2025-11-15,Product_10,3167755,2763342,404413
2025-11-15,Product_2,2342701,2056556,286145
2025-11-15,Product_3,116476,93693,22783
2025-11-15,Product_4,2746583,2421837,324746
2025-11-15,Product_5,1213912,1054126,159786
2025-11-15,Product_6,858044,753133,104911
2025-11-15,Product_7,1632674,1433914,198760
2025-11-15,Product_8,3523196,3130456,392740
2025-11-15,Product_9,501007,440950,60057
2025-11-16,Product_1,1993425,1758260,235165
2025-11-16,Product_10,3168437,2800654,367783
2025-11-16,Product_2,2343195,2056556,286639
2025-11-16,Product_3,116504,93693,22811
2025-11-16,Product_4,2747112,2421837,325275
2025-11-16,Product_5,1214205,1076200,138005
2025-11-16,Product_6,858215,759834,98381
2025-11-16,Product_7,1632968,1448856,184112
2025-11-16,Product_8,3523925,3130456,393469
2025-11-16,Product_9,501110,440950,60160
2025-11-17,Product_1,1999506,1758260,241246
2025-11-17,Product_10,3179460,2800654,378806
2025-11-17,Product_2,2352302,2056556,295746
2025-11-17,Product_3,116979,93693,23286
2025-11-17,Product_4,2757722,2421837,335885
2025-11-17,Product_5,1219991,1076200,143791
2025-11-17,Product_6,862057,759834,102223
2025-11-17,Product_7,1639437,1448856,190581
2025-11-17,Product_8,3539746,3130456,409290
2025-11-17,Product_9,502825,440950,61875
2025-11-18,Product_1,2007394,1758260,249134
2025-11-18,Product_10,3190845,2800654,390191
2025-11-18,Product_2,2363122,2056556,306566
2025-11-18,Product_3,117473,93693,23780
2025-11-18,Product_4,2769333,2421837,347496
