Client,Ship,ArrivalDate,Deadline,Product,Quantity,WindowDays,Factory,Axis,Berth,ShipSubClass,ShipDeadWeight,EffectiveLoadRate,LoadingDaysNeeded,FitsBerth,ShipCanCarry,CanLoadInTime,Feasible
Client_2,Ship_742,2025-12-16,2025-12-21,Product_9,4758,5,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_4,Ship_744,2025-12-16,2025-12-19,Product_10,31345,3,Factory_5,Axis_5,Q2B,Type_2_medium,37000,23000,2,True,True,True,True
Client_5,Ship_745,2025-12-17,2025-12-20,Product_10,23312,3,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,2,True,True,True,True
Client_1,Ship_741,2025-12-18,2025-12-21,Product_8,29179,3,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_11,Ship_731,2025-12-18,2025-12-21,Product_1,24423,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_12,Ship_732,2025-12-18,2025-12-21,Product_2,38695,3,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_13,Ship_733,2025-12-18,2025-12-21,Product_3,2085,3,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_15,Ship_735,2025-12-18,2025-12-21,Product_4,22372,3,Factory_2,Axis_2,Q1B,Type_2_small,29000,23000,1,True,True,True,True
Client_17,Ship_737,2025-12-18,2025-12-21,Product_6,7984,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_20,Ship_740,2025-12-18,2025-12-21,Product_8,35982,3,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_3,Ship_743,2025-12-18,2025-12-21,Product_9,3377,3,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_10,Ship_750,2025-12-22,2025-12-27,Product_4,60405,5,Factory_2,Axis_2,Q1B,Type_3_medium,61000,35000,2,True,True,True,True
Client_12,Ship_752,2025-12-22,2025-12-28,Product_5,16120,6,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_14,Ship_754,2025-12-22,2025-12-26,Product_6,8573,4,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_17,Ship_757,2025-12-22,2025-12-27,Product_9,9921,5,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_6,Ship_746,2025-12-22,2025-12-26,Product_1,40129,4,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_8,Ship_748,2025-12-22,2025-12-27,Product_2,21433,5,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,1,True,True,True,True
Client_9,Ship_749,2025-12-22,2025-12-27,Product_3,2302,5,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_13,Ship_753,2025-12-23,2025-12-28,Product_6,9905,5,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_15,Ship_755,2025-12-23,2025-12-26,Product_7,28762,3,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_7,Ship_747,2025-12-24,2025-12-28,Product_2,23475,4,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_11,Ship_751,2025-12-25,2025-12-28,Product_5,9560,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_16,Ship_756,2025-12-25,2025-12-28,Product_8,72123,3,Factory_4,Axis_4,Q2A,Type_4_small,77000,47000,2,True,True,True,True
Client_18,Ship_758,2025-12-25,2025-12-28,Product_10,65556,3,Factory_5,Axis_5,Q2B,Type_3_large,69000,35000,2,True,True,True,True
Client_1,Ship_761,2025-12-29,2025-12-31,Product_2,13732,2,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_10,Ship_770,2025-12-29,2025-12-31,Product_8,19302,2,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_11,Ship_771,2025-12-29,2025-12-31,Product_9,4928,2,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_12,Ship_772,2025-12-29,2025-12-31,Product_10,13526,2,Factory_5,Axis_5,Q2B,Type_1_large,21000,11000,2,True,True,True,True
Client_13,Ship_773,2025-12-29,2025-12-31,Product_10,24909,2,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,2,True,True,True,True
Client_19,Ship_759,2025-12-29,2025-12-31,Product_1,10474,2,Factory_1,Axis_1,Q1A,Type_1_medium,13000,11000,1,True,True,True,True
Client_2,Ship_762,2025-12-29,2025-12-31,Product_2,14509,2,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_20,Ship_760,2025-12-29,2025-12-31,Product_1,12818,2,Factory_1,Axis_1,Q1A,Type_1_medium,13000,11000,2,True,True,True,True
Client_3,Ship_763,2025-12-29,2025-12-31,Product_4,33420,2,Factory_2,Axis_2,Q1B,Type_2_medium,37000,23000,2,True,True,True,True
Client_4,Ship_764,2025-12-29,2025-12-31,Product_5,7200,2,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_5,Ship_765,2025-12-29,2025-12-31,Product_5,7162,2,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_6,Ship_766,2025-12-29,2025-12-31,Product_6,5905,2,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_7,Ship_767,2025-12-29,2025-12-31,Product_6,3240,2,Factory_3,Axis_3,Q1C,Type_1_small,5000,11000,1,True,True,True,True
Client_8,Ship_768,2025-12-29,2025-12-31,Product_7,22179,2,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,1,True,True,True,True
Client_9,Ship_769,2025-12-29,2025-12-31,Product_8,18531,2,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
